mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14.169772386550903,4.620407279834133,0.4683572292327881,0.12682568488845464,1.318078594935307e-08,{'var_smoothing': np.float64(1.318078594935307e-08)},0.5884103988886684,0.5840444532645366,0.5954554475094265,0.5828826593897296,0.5997023071198214,0.5900990532344366,0.006519195030572762,10
4.087390375137329,0.8755144035550436,0.2982154369354248,0.07196671460170558,0.028698379250004825,{'var_smoothing': np.float64(0.028698379250004825)},0.5397400277832903,0.5405338360785871,0.5408811272077794,0.5394194988836517,0.5395187298437112,0.5400186439594039,0.0005823772302993689,12
2.1222949981689454,0.4578465091529738,0.29462499618530275,0.044849995634292913,0.0001127024507259917,{'var_smoothing': np.float64(0.0001127024507259917)},0.5353740821591586,0.5352748561222465,0.5355229212145267,0.5341602580004962,0.5338625651203175,0.534838936523349,0.0006867528609381828,16
1.7822643756866454,0.14927026101800783,0.34133133888244627,0.03451047927587382,3.8480732119896834e-06,{'var_smoothing': np.float64(3.8480732119896834e-06)},0.5353244691407025,0.5352252431037904,0.5356221472514388,0.5340114115604069,0.5339121806003473,0.5348190903313371,0.0007127550055419643,17
1.7098090171813964,0.16928697317915925,0.30062522888183596,0.034770587194346225,5.2024156190049353e-11,{'var_smoothing': np.float64(5.2024156190049353e-11)},0.945624131772177,0.9434907719785671,0.9574816431831713,0.9461672041677003,0.95053336641032,0.9486594235023871,0.004969553979836898,3
1.8121755123138428,0.12229536582264203,0.3580364227294922,0.09307068906442617,5.199238306140414e-11,{'var_smoothing': np.float64(5.199238306140414e-11)},0.945624131772177,0.9434907719785671,0.9574816431831713,0.9461672041677003,0.95053336641032,0.9486594235023871,0.004969553979836898,3
1.9449133396148681,0.4115722591596557,0.3037243366241455,0.0714642280876236,4.354313899755664e-12,{'var_smoothing': np.float64(4.354313899755664e-12)},0.9612522325858305,0.9603591982536217,0.9608057154197261,0.9610022326966013,0.958471843215083,0.9603782444341725,0.0009970633329450052,1
1.8424644947052002,0.14911967719170963,0.33957343101501464,0.06644269388231655,0.003372388529946304,{'var_smoothing': np.float64(0.003372388529946304)},0.5366144076205597,0.5374578289343124,0.5362671164913674,0.5360456462416274,0.5351525676010915,0.5363075133777917,0.0007512011725724088,14
1.8617836475372314,0.08256793568148506,0.3328683853149414,0.06818816315085949,4.095105824742615e-06,{'var_smoothing': np.float64(4.095105824742615e-06)},0.5353244691407025,0.5352252431037904,0.5356221472514388,0.5339617960803771,0.5338625651203175,0.5347992441393252,0.000736640046129534,18
2.141860818862915,0.24596483783975925,0.3554886817932129,0.07802954583176613,6.148913105232166e-05,{'var_smoothing': np.float64(6.148913105232166e-05)},0.5353244691407025,0.5353244691407025,0.5356221472514388,0.5340114115604069,0.5337137186802282,0.5347992431546958,0.0007781950694803683,19
